item_id,year,month,seq,type,hs4,weight,quantity,value
NZKBIBNU,2022,2,2.0,1,5609,2841.0,0.0,28250.0
OKMBFVKS,2022,2,2.0,1,5705,192611.0,134710.0,653437.0
HCDTGMST,2022,2,2.0,1,6006,0.0,0.0,0.0
VUAFAIYJ,2022,2,2.0,1,6101,150.0,263.0,21673.0
CCLHWFWF,2022,2,2.0,1,6211,215485.0,774337.0,8674113.0
OGAFEHLU,2022,2,2.0,1,7202,10000.0,0.0,251329.0
SDWAYPIK,2022,2,2.0,1,7207,14665850.0,0.0,10387906.0
FDXPMYGF,2022,2,2.0,1,7907,0.0,0.0,0.0
UIFPPCLR,2022,2,2.0,1,8102,5035.0,0.0,258270.0
KEUWZRKO,2022,2,2.0,1,8102,1371.0,0.0,79403.0
FQCLOEXA,2022,2,2.0,1,8102,2027.0,0.0,365099.0
APQGTRMF,2022,2,2.0,1,8105,36833.0,0.0,213077.0
ZCELVYQU,2022,2,2.0,1,8461,0.0,0.0,0.0
KJNSOAHR,2022,2,2.0,1,8479,15558.0,0.0,1533028.0
QKXNTIIB,2022,2,2.0,1,8501,19279.0,5.0,161222.0
UQYUIVVR,2022,2,2.0,1,8501,81207.0,15.0,812085.0
GKQIJYDH,2022,2,2.0,1,8501,1200.0,1.0,100.0
VBYCLTYZ,2022,2,2.0,1,8505,2136.0,0.0,182036.0
GYHKIVQT,2022,2,2.0,1,8505,76259.0,0.0,6104218.0
ROACSLMG,2022,2,2.0,1,8505,123903.0,0.0,379395.0
VMAQSTJE,2022,2,2.0,1,8527,5.0,2.0,286.0
XIFHSOWQ,2022,2,2.0,1,8708,130.0,0.0,6637.0
FITUEHWN,2022,2,2.0,1,8714,3904.0,3156.0,23436.0
UGEQLMXM,2022,2,2.0,1,8714,911.0,0.0,28164.0
BUZIIBYG,2022,2,2.0,1,9403,1422988.0,0.0,4104358.0
DEWLVASR,2022,2,3.0,1,3038,15690.0,0.0,49290.0
JSLXRQOK,2022,2,3.0,1,5119,0.0,0.0,9.0
JBVHSUWY,2022,2,3.0,1,1210,10102.0,0.0,280347.0
ELQGMQWE,2022,2,3.0,1,2002,45845.0,0.0,112722.0
AHMDUILJ,2022,2,3.0,1,2102,999.0,0.0,7636.0
XIPPENFQ,2022,2,3.0,1,2501,90088.0,0.0,28471.0
FTSVTTSR,2022,2,3.0,1,2529,20000.0,0.0,12640.0
XMKRPGLB,2022,2,3.0,1,2529,930318.0,0.0,277966.0
FWUCPMMW,2022,2,3.0,1,2701,9.0,0.0,64.0
QSDCUCLB,2022,2,3.0,1,2710,0.0,0.0,0.0
RCBZUSIM,2022,2,3.0,1,2805,1001.0,0.0,9769.0
SUOYXCHP,2022,2,3.0,1,2805,0.0,0.0,0.0
ZKENOUDA,2022,2,3.0,1,2805,99.0,0.0,38040.0
WQMVCOEM,2022,2,3.0,1,2805,0.0,0.0,0.0
BSRMSVTC,2022,2,3.0,1,2805,41.0,0.0,55147.0
DDEXPPXU,2022,2,3.0,1,2807,380.0,0.0,412.0
LLHREMKS,2022,2,3.0,1,2807,8623.0,0.0,92287.0
YSYHGLQK,2022,2,3.0,1,2807,4.0,0.0,380.0
DNMPSKTB,2022,2,3.0,1,2811,1703360.0,0.0,3431933.0
WPQXWHYO,2022,2,3.0,1,2811,1158374.0,0.0,2059349.0
VWMBASNE,2022,2,3.0,1,2811,3683.0,0.0,55721.0
RJGPVEXX,2022,2,3.0,1,2811,576.0,0.0,41524.0
ATLDMDBO,2022,2,3.0,1,2814,42992869.0,0.0,39715025.0
SAHWCZNH,2022,2,3.0,1,2825,40307.0,0.0,993102.0
LUENUFGA,2022,2,3.0,1,2833,55405.0,0.0,295384.0
HXYSSRXE,2022,2,3.0,1,2836,2948809.0,0.0,1274384.0
QRKRBYJL,2022,2,3.0,1,2841,24082.0,0.0,1502485.0
FRHNWLNI,2022,2,3.0,1,2846,23539.0,0.0,1268440.0
MBSBZBXA,2022,2,3.0,1,2846,4861.0,0.0,628246.0
BJALXPFS,2022,2,3.0,1,2847,67.0,0.0,1869.0
RAWUKQMJ,2022,2,3.0,1,2916,52592.0,0.0,912113.0
ZGJXVMNI,2022,2,3.0,1,3006,255.0,0.0,583907.0
LRVGFDFM,2022,2,3.0,1,3102,6357220.0,0.0,5824173.0
BTMOEMEP,2022,2,3.0,1,3102,10042223.0,0.0,8209535.0
UXSPKBJR,2022,2,3.0,1,3206,2156.0,0.0,353606.0
BEZYMBBT,2022,2,3.0,1,3207,2967.0,0.0,2302087.0
SAAYMURU,2022,2,3.0,1,3215,38.0,0.0,568.0
QJQJSWFU,2022,2,3.0,1,3307,27494.0,0.0,74324.0
EVBVXETX,2022,2,3.0,1,3404,519802.0,0.0,1616305.0
DUCMGGNW,2022,2,3.0,1,3806,253078.0,0.0,770556.0
NAQIHUKZ,2022,2,3.0,1,3813,20.0,0.0,6000.0
XIIEJNEE,2022,2,3.0,1,3815,0.0,0.0,81.0
OJIFIHMZ,2022,2,3.0,1,3815,10520.0,0.0,293541.0
STZDBITS,2022,2,3.0,1,3815,1703406.0,0.0,24719141.0
PYZMVUWD,2022,2,3.0,1,3824,0.0,0.0,0.0
SNHYOVBM,2022,2,3.0,1,3824,193.0,0.0,8425.0
LPHPPJUG,2022,2,3.0,1,3824,497300.0,0.0,310498.0
FCYBOAXC,2022,2,3.0,1,3824,8178819.0,0.0,37383723.0
JPBRUTWP,2022,2,3.0,1,3904,156862.0,0.0,1904582.0
LTOYKIML,2022,2,3.0,1,3909,60.0,0.0,28200.0
QVLMOEYE,2022,2,3.0,1,4202,2509.0,4580.0,545637.0
MIRCVAMV,2022,2,3.0,1,4408,0.0,0.0,0.0
JERHKLYW,2022,2,3.0,1,4601,11.0,0.0,180.0
ZXERAXWP,2022,2,3.0,1,4802,49.0,0.0,551.0
AANGBULD,2022,2,3.0,1,4810,67983.0,0.0,52347.0
LSOIUSXD,2022,2,3.0,1,5111,0.0,0.0,0.0
XUOIQPFL,2022,2,3.0,1,5205,716412.0,0.0,3011073.0
WBLJNPZQ,2022,2,3.0,1,5309,4324.0,20416.0,85843.0
OXKURKXR,2022,2,3.0,1,5402,63.0,0.0,2584.0
WHPUAOID,2022,2,3.0,1,5512,0.0,0.0,0.0
AXULOHBQ,2022,2,3.0,1,5515,96.0,236.0,1785.0
DBWLZWNK,2022,2,3.0,1,5602,2574.0,0.0,10185.0
NZKBIBNU,2022,2,3.0,1,5609,2492.0,0.0,36888.0
OKMBFVKS,2022,2,3.0,1,5705,274604.0,144561.0,753913.0
HCDTGMST,2022,2,3.0,1,6006,80.0,0.0,1321.0
VUAFAIYJ,2022,2,3.0,1,6101,189.0,168.0,100310.0
CCLHWFWF,2022,2,3.0,1,6211,351951.0,1148063.0,13649113.0
OGAFEHLU,2022,2,3.0,1,7202,155000.0,0.0,3852536.0
SDWAYPIK,2022,2,3.0,1,7207,15645096.0,0.0,9751680.0
FDXPMYGF,2022,2,3.0,1,7907,1.0,0.0,32.0
UIFPPCLR,2022,2,3.0,1,8102,2500.0,0.0,186814.0
KEUWZRKO,2022,2,3.0,1,8102,0.0,0.0,0.0
FQCLOEXA,2022,2,3.0,1,8102,9149.0,0.0,930835.0
APQGTRMF,2022,2,3.0,1,8105,0.0,0.0,0.0
ZCELVYQU,2022,2,3.0,1,8461,0.0,0.0,0.0
KJNSOAHR,2022,2,3.0,1,8479,5801.0,0.0,691367.0
QKXNTIIB,2022,2,3.0,1,8501,32800.0,10.0,418299.0
UQYUIVVR,2022,2,3.0,1,8501,31895.0,6.0,324460.0
GKQIJYDH,2022,2,3.0,1,8501,18716.0,17.0,151584.0
VBYCLTYZ,2022,2,3.0,1,8505,2359.0,0.0,128738.0
GYHKIVQT,2022,2,3.0,1,8505,144452.0,0.0,11010262.0
ROACSLMG,2022,2,3.0,1,8505,144921.0,0.0,620569.0
VMAQSTJE,2022,2,3.0,1,8527,327.0,60.0,3701.0
XIFHSOWQ,2022,2,3.0,1,8708,203.0,0.0,9267.0
FITUEHWN,2022,2,3.0,1,8714,34.0,114.0,5716.0
UGEQLMXM,2022,2,3.0,1,8714,1159.0,0.0,44992.0
BLANHGYY,2022,2,3.0,1,9022,18.0,1.0,891.0
BUZIIBYG,2022,2,3.0,1,9403,1203435.0,0.0,3521362.0
JSLXRQOK,2022,3,1.0,1,5119,0.0,0.0,61.0
JBVHSUWY,2022,3,1.0,1,1210,605.0,0.0,10414.0
ELQGMQWE,2022,3,1.0,1,2002,35915.0,0.0,44320.0
AHMDUILJ,2022,3,1.0,1,2102,3464.0,0.0,16656.0
XIPPENFQ,2022,3,1.0,1,2501,71561.0,0.0,24747.0
FTSVTTSR,2022,3,1.0,1,2529,66000.0,0.0,35098.0
XMKRPGLB,2022,3,1.0,1,2529,223703.0,0.0,42834.0
RCBZUSIM,2022,3,1.0,1,2805,0.0,0.0,365.0
SUOYXCHP,2022,3,1.0,1,2805,0.0,0.0,1515.0
ZKENOUDA,2022,3,1.0,1,2805,3.0,0.0,2562.0
WQMVCOEM,2022,3,1.0,1,2805,7.0,0.0,5596.0
BSRMSVTC,2022,3,1.0,1,2805,3040.0,0.0,465267.0
LLHREMKS,2022,3,1.0,1,2807,1325.0,0.0,14473.0
YSYHGLQK,2022,3,1.0,1,2807,19.0,0.0,766.0
DNMPSKTB,2022,3,1.0,1,2811,1770340.0,0.0,3487503.0
WPQXWHYO,2022,3,1.0,1,2811,2313853.0,0.0,4397762.0
VWMBASNE,2022,3,1.0,1,2811,2626.0,0.0,39822.0
RJGPVEXX,2022,3,1.0,1,2811,45665.0,0.0,518787.0
ATLDMDBO,2022,3,1.0,1,2814,16502096.0,0.0,14849554.0
SAHWCZNH,2022,3,1.0,1,2825,325.0,0.0,22340.0
LUENUFGA,2022,3,1.0,1,2833,286373.0,0.0,1482680.0
HXYSSRXE,2022,3,1.0,1,2836,5219855.0,0.0,2303520.0
QRKRBYJL,2022,3,1.0,1,2841,79277.0,0.0,5618236.0
FRHNWLNI,2022,3,1.0,1,2846,1795.0,0.0,168586.0
MBSBZBXA,2022,3,1.0,1,2846,3425.0,0.0,276097.0
BJALXPFS,2022,3,1.0,1,2847,460866.0,0.0,242911.0
RAWUKQMJ,2022,3,1.0,1,2916,135329.0,0.0,2330232.0
ZGJXVMNI,2022,3,1.0,1,3006,291.0,0.0,346797.0
LRVGFDFM,2022,3,1.0,1,3102,11313008.0,0.0,8707449.0
BTMOEMEP,2022,3,1.0,1,3102,10506099.0,0.0,8748750.0
UXSPKBJR,2022,3,1.0,1,3206,813.0,0.0,75182.0
BEZYMBBT,2022,3,1.0,1,3207,1731.0,0.0,1493784.0
SAAYMURU,2022,3,1.0,1,3215,830.0,0.0,26908.0
QJQJSWFU,2022,3,1.0,1,3307,1040.0,0.0,14409.0
EVBVXETX,2022,3,1.0,1,3404,568600.0,0.0,2178873.0
DUCMGGNW,2022,3,1.0,1,3806,36730.0,0.0,135139.0
OJIFIHMZ,2022,3,1.0,1,3815,10387.0,0.0,1344266.0
STZDBITS,2022,3,1.0,1,3815,632612.0,0.0,7601705.0
SNHYOVBM,2022,3,1.0,1,3824,18555.0,0.0,49687.0
LPHPPJUG,2022,3,1.0,1,3824,714975.0,0.0,484531.0
FCYBOAXC,2022,3,1.0,1,3824,10653205.0,0.0,42835034.0
JPBRUTWP,2022,3,1.0,1,3904,268117.0,0.0,3406935.0
LTOYKIML,2022,3,1.0,1,3909,57309.0,0.0,212694.0
QVLMOEYE,2022,3,1.0,1,4202,3123.0,5082.0,749531.0
JERHKLYW,2022,3,1.0,1,4601,82.0,0.0,1074.0
ZXERAXWP,2022,3,1.0,1,4802,470.0,0.0,5949.0
LSOIUSXD,2022,3,1.0,1,5111,466.0,785.0,28737.0
XUOIQPFL,2022,3,1.0,1,5205,578404.0,0.0,2482118.0
WBLJNPZQ,2022,3,1.0,1,5309,10204.0,31258.0,184346.0
OXKURKXR,2022,3,1.0,1,5402,5991.0,0.0,79372.0
AXULOHBQ,2022,3,1.0,1,5515,258.0,3597.0,7816.0
DBWLZWNK,2022,3,1.0,1,5602,17133.0,0.0,269114.0
NZKBIBNU,2022,3,1.0,1,5609,13537.0,0.0,103394.0
OKMBFVKS,2022,3,1.0,1,5705,457912.0,218477.0,1100532.0
VUAFAIYJ,2022,3,1.0,1,6101,227.0,294.0,120994.0
CCLHWFWF,2022,3,1.0,1,6211,395879.0,1204116.0,13153502.0
OGAFEHLU,2022,3,1.0,1,7202,205000.0,0.0,5112515.0
SDWAYPIK,2022,3,1.0,1,7207,7205180.0,0.0,4833829.0
UIFPPCLR,2022,3,1.0,1,8102,6000.0,0.0,310843.0
KEUWZRKO,2022,3,1.0,1,8102,10000.0,0.0,439509.0
FQCLOEXA,2022,3,1.0,1,8102,3470.0,0.0,329742.0
APQGTRMF,2022,3,1.0,1,8105,480.0,0.0,20810.0
ZCELVYQU,2022,3,1.0,1,8461,26500.0,4.0,30945.0
KAGJCHMR,2022,3,1.0,1,8467,102.0,108.0,26192.0
KJNSOAHR,2022,3,1.0,1,8479,40819.0,0.0,1540968.0
QKXNTIIB,2022,3,1.0,1,8501,42078.0,9.0,535774.0
UQYUIVVR,2022,3,1.0,1,8501,20400.0,4.0,215866.0
GKQIJYDH,2022,3,1.0,1,8501,25500.0,22.0,227054.0
VBYCLTYZ,2022,3,1.0,1,8505,6730.0,0.0,469617.0
GYHKIVQT,2022,3,1.0,1,8505,177645.0,0.0,11534646.0
ROACSLMG,2022,3,1.0,1,8505,366811.0,0.0,1274026.0
VMAQSTJE,2022,3,1.0,1,8527,9224.0,4887.0,136992.0
XIFHSOWQ,2022,3,1.0,1,8708,228.0,0.0,10048.0
FITUEHWN,2022,3,1.0,1,8714,1741.0,708.0,11509.0
UGEQLMXM,2022,3,1.0,1,8714,2068.0,0.0,51070.0
BUZIIBYG,2022,3,1.0,1,9403,1944301.0,0.0,5550229.0
JSLXRQOK,2022,3,2.0,1,5119,0.0,0.0,0.0
JBVHSUWY,2022,3,2.0,1,1210,3976.0,0.0,65078.0
ELQGMQWE,2022,3,2.0,1,2002,36957.0,0.0,29691.0
AHMDUILJ,2022,3,2.0,1,2102,40508.0,0.0,100852.0
XIPPENFQ,2022,3,2.0,1,2501,63002.0,0.0,15108.0
FTSVTTSR,2022,3,2.0,1,2529,60000.0,0.0,37877.0
XMKRPGLB,2022,3,2.0,1,2529,147863.0,0.0,75069.0
RCBZUSIM,2022,3,2.0,1,2805,0.0,0.0,4674.0
SUOYXCHP,2022,3,2.0,1,2805,0.0,0.0,921.0
ZKENOUDA,2022,3,2.0,1,2805,0.0,0.0,652.0
WQMVCOEM,2022,3,2.0,1,2805,0.0,0.0,589.0
DJBLNPNC,2022,3,2.0,1,2805,0.0,0.0,753.0
BSRMSVTC,2022,3,2.0,1,2805,348.0,0.0,256895.0
DDEXPPXU,2022,3,2.0,1,2807,34347.0,0.0,32356.0
LLHREMKS,2022,3,2.0,1,2807,298.0,0.0,9531.0
YSYHGLQK,2022,3,2.0,1,2807,0.0,0.0,0.0
DNMPSKTB,2022,3,2.0,1,2811,1313182.0,0.0,2585677.0
WPQXWHYO,2022,3,2.0,1,2811,1042008.0,0.0,1895125.0
VWMBASNE,2022,3,2.0,1,2811,402.0,0.0,20024.0
RJGPVEXX,2022,3,2.0,1,2811,350.0,0.0,44080.0
ATLDMDBO,2022,3,2.0,1,2814,58188061.0,0.0,52636812.0
SAHWCZNH,2022,3,2.0,1,2825,22020.0,0.0,550150.0
LUENUFGA,2022,3,2.0,1,2833,508158.0,0.0,2681843.0
HXYSSRXE,2022,3,2.0,1,2836,5570515.0,0.0,2035021.0
QRKRBYJL,2022,3,2.0,1,2841,42341.0,0.0,3060333.0
FRHNWLNI,2022,3,2.0,1,2846,10100.0,0.0,517260.0
MBSBZBXA,2022,3,2.0,1,2846,821.0,0.0,332067.0
BJALXPFS,2022,3,2.0,1,2847,14249.0,0.0,19082.0
RAWUKQMJ,2022,3,2.0,1,2916,90044.0,0.0,1067203.0
ZGJXVMNI,2022,3,2.0,1,3006,206.0,0.0,483629.0
LRVGFDFM,2022,3,2.0,1,3102,4212000.0,0.0,3725342.0
BTMOEMEP,2022,3,2.0,1,3102,11811667.0,0.0,8954057.0
UXSPKBJR,2022,3,2.0,1,3206,883.0,0.0,251587.0
BEZYMBBT,2022,3,2.0,1,3207,1077.0,0.0,1040376.0
SAAYMURU,2022,3,2.0,1,3215,63.0,0.0,1629.0
QJQJSWFU,2022,3,2.0,1,3307,805.0,0.0,12211.0
EVBVXETX,2022,3,2.0,1,3404,419872.0,0.0,1422791.0
DUCMGGNW,2022,3,2.0,1,3806,27754.0,0.0,136546.0
NAQIHUKZ,2022,3,2.0,1,3813,11.0,0.0,151.0
XIIEJNEE,2022,3,2.0,1,3815,1.0,0.0,35.0
OJIFIHMZ,2022,3,2.0,1,3815,20015.0,0.0,2168679.0
STZDBITS,2022,3,2.0,1,3815,491255.0,0.0,6770147.0
PYZMVUWD,2022,3,2.0,1,3824,1760.0,0.0,12914.0
SNHYOVBM,2022,3,2.0,1,3824,14.0,0.0,97.0
LPHPPJUG,2022,3,2.0,1,3824,842200.0,0.0,507742.0
FCYBOAXC,2022,3,2.0,1,3824,9361355.0,0.0,34651012.0
JPBRUTWP,2022,3,2.0,1,3904,154551.0,0.0,1940243.0
LTOYKIML,2022,3,2.0,1,3909,2.0,0.0,382.0
QVLMOEYE,2022,3,2.0,1,4202,1411.0,2147.0,804525.0
JERHKLYW,2022,3,2.0,1,4601,66.0,0.0,1063.0
ZXERAXWP,2022,3,2.0,1,4802,32.0,0.0,1420.0
AANGBULD,2022,3,2.0,1,4810,69544.0,0.0,53549.0
LSOIUSXD,2022,3,2.0,1,5111,50.0,93.0,1578.0
XUOIQPFL,2022,3,2.0,1,5205,507577.0,0.0,2296068.0
WBLJNPZQ,2022,3,2.0,1,5309,5032.0,13768.0,70137.0
OXKURKXR,2022,3,2.0,1,5402,1362.0,0.0,73551.0
WHPUAOID,2022,3,2.0,1,5512,10.0,40.0,6077.0
AXULOHBQ,2022,3,2.0,1,5515,562.0,2232.0,32941.0
DBWLZWNK,2022,3,2.0,1,5602,21083.0,0.0,320225.0
NZKBIBNU,2022,3,2.0,1,5609,16853.0,0.0,72703.0
OKMBFVKS,2022,3,2.0,1,5705,351764.0,225204.0,777647.0
HCDTGMST,2022,3,2.0,1,6006,214.0,0.0,2717.0
VUAFAIYJ,2022,3,2.0,1,6101,90.0,110.0,38966.0
CCLHWFWF,2022,3,2.0,1,6211,316706.0,973558.0,10910645.0
OGAFEHLU,2022,3,2.0,1,7202,120000.0,0.0,2986951.0
SDWAYPIK,2022,3,2.0,1,7207,16042015.0,0.0,10840536.0
UIFPPCLR,2022,3,2.0,1,8102,1050.0,0.0,73221.0
KEUWZRKO,2022,3,2.0,1,8102,10831.0,0.0,495404.0
FQCLOEXA,2022,3,2.0,1,8102,7902.0,0.0,924769.0
APQGTRMF,2022,3,2.0,1,8105,0.0,0.0,0.0
ZCELVYQU,2022,3,2.0,1,8461,7.0,1.0,149.0
KAGJCHMR,2022,3,2.0,1,8467,0.0,0.0,0.0
KJNSOAHR,2022,3,2.0,1,8479,97504.0,0.0,3563774.0
QKXNTIIB,2022,3,2.0,1,8501,19660.0,9.0,215383.0
UQYUIVVR,2022,3,2.0,1,8501,26250.0,3.0,198328.0
GKQIJYDH,2022,3,2.0,1,8501,40871.0,16.0,308639.0
VBYCLTYZ,2022,3,2.0,1,8505,1701.0,0.0,154018.0
GYHKIVQT,2022,3,2.0,1,8505,178660.0,0.0,12035005.0
ROACSLMG,2022,3,2.0,1,8505,187614.0,0.0,711733.0
VMAQSTJE,2022,3,2.0,1,8527,1560.0,181.0,35183.0
XIFHSOWQ,2022,3,2.0,1,8708,1198.0,0.0,57730.0
FITUEHWN,2022,3,2.0,1,8714,453.0,301.0,13255.0
UGEQLMXM,2022,3,2.0,1,8714,4121.0,0.0,534466.0
BUZIIBYG,2022,3,2.0,1,9403,1974417.0,0.0,5804141.0
DEWLVASR,2022,3,3.0,1,3038,24344.0,0.0,51123.0
JSLXRQOK,2022,3,3.0,1,5119,0.0,0.0,13731.0
JBVHSUWY,2022,3,3.0,1,1210,25760.0,0.0,313847.0
ELQGMQWE,2022,3,3.0,1,2002,181270.0,0.0,254904.0
AHMDUILJ,2022,3,3.0,1,2102,20141.0,0.0,79809.0
XIPPENFQ,2022,3,3.0,1,2501,557044.0,0.0,132382.0
FTSVTTSR,2022,3,3.0,1,2529,80800.0,0.0,46539.0
XMKRPGLB,2022,3,3.0,1,2529,4570860.0,0.0,1713711.0
FWUCPMMW,2022,3,3.0,1,2701,0.0,0.0,11.0
QSDCUCLB,2022,3,3.0,1,2710,1420.0,1710.0,347.0
RCBZUSIM,2022,3,3.0,1,2805,1500.0,0.0,12420.0
SUOYXCHP,2022,3,3.0,1,2805,0.0,0.0,75.0
ZKENOUDA,2022,3,3.0,1,2805,0.0,0.0,378.0
WQMVCOEM,2022,3,3.0,1,2805,3.0,0.0,1140.0
DJBLNPNC,2022,3,3.0,1,2805,0.0,0.0,0.0
BSRMSVTC,2022,3,3.0,1,2805,671.0,0.0,78923.0
DDEXPPXU,2022,3,3.0,1,2807,3600.0,0.0,6119.0
LLHREMKS,2022,3,3.0,1,2807,5064.0,0.0,27477.0
YSYHGLQK,2022,3,3.0,1,2807,0.0,0.0,0.0
DNMPSKTB,2022,3,3.0,1,2811,1554250.0,0.0,3144917.0
WPQXWHYO,2022,3,3.0,1,2811,1856124.0,0.0,3536175.0
VWMBASNE,2022,3,3.0,1,2811,16288.0,0.0,108170.0
RJGPVEXX,2022,3,3.0,1,2811,80.0,0.0,6984.0
ATLDMDBO,2022,3,3.0,1,2814,57108231.0,0.0,50917371.0
SAHWCZNH,2022,3,3.0,1,2825,21003.0,0.0,553267.0
LUENUFGA,2022,3,3.0,1,2833,549200.0,0.0,2915057.0
HXYSSRXE,2022,3,3.0,1,2836,7807564.0,0.0,3233577.0
QRKRBYJL,2022,3,3.0,1,2841,90010.0,0.0,6711368.0
FRHNWLNI,2022,3,3.0,1,2846,449.0,0.0,42583.0
MBSBZBXA,2022,3,3.0,1,2846,109033.0,0.0,887548.0
BJALXPFS,2022,3,3.0,1,2847,31412.0,0.0,69479.0
RAWUKQMJ,2022,3,3.0,1,2916,88854.0,0.0,1141789.0
ZGJXVMNI,2022,3,3.0,1,3006,538.0,0.0,832467.0
LRVGFDFM,2022,3,3.0,1,3102,42743851.0,0.0,28477440.0
BTMOEMEP,2022,3,3.0,1,3102,4768115.0,0.0,3723623.0
UXSPKBJR,2022,3,3.0,1,3206,239.0,0.0,216957.0
BEZYMBBT,2022,3,3.0,1,3207,2476.0,0.0,2077377.0
SAAYMURU,2022,3,3.0,1,3215,143.0,0.0,1326.0
QJQJSWFU,2022,3,3.0,1,3307,13156.0,0.0,160659.0
EVBVXETX,2022,3,3.0,1,3404,525589.0,0.0,1990676.0
DUCMGGNW,2022,3,3.0,1,3806,24645.0,0.0,77610.0
NAQIHUKZ,2022,3,3.0,1,3813,0.0,0.0,0.0
XIIEJNEE,2022,3,3.0,1,3815,204550.0,0.0,3198175.0
OJIFIHMZ,2022,3,3.0,1,3815,5042.0,0.0,1236396.0
STZDBITS,2022,3,3.0,1,3815,1422785.0,0.0,16111846.0
PYZMVUWD,2022,3,3.0,1,3824,0.0,0.0,0.0
IGDVVKUD,2022,3,3.0,1,3824,20000.0,0.0,187551.0
SNHYOVBM,2022,3,3.0,1,3824,85100.0,0.0,323817.0
LPHPPJUG,2022,3,3.0,1,3824,956905.0,0.0,550203.0
FCYBOAXC,2022,3,3.0,1,3824,9445177.0,0.0,45366744.0
JPBRUTWP,2022,3,3.0,1,3904,369856.0,0.0,4623121.0
LTOYKIML,2022,3,3.0,1,3909,49205.0,0.0,69896.0
QVLMOEYE,2022,3,3.0,1,4202,3083.0,17166.0,908921.0
JERHKLYW,2022,3,3.0,1,4601,648.0,0.0,2666.0
ZXERAXWP,2022,3,3.0,1,4802,3901.0,0.0,13179.0
AANGBULD,2022,3,3.0,1,4810,0.0,0.0,0.0
LSOIUSXD,2022,3,3.0,1,5111,1344.0,3399.0,165999.0
XUOIQPFL,2022,3,3.0,1,5205,903053.0,0.0,3996597.0
WBLJNPZQ,2022,3,3.0,1,5309,16826.0,48780.0,289513.0
OXKURKXR,2022,3,3.0,1,5402,2913.0,0.0,132944.0
WHPUAOID,2022,3,3.0,1,5512,0.0,0.0,0.0
AXULOHBQ,2022,3,3.0,1,5515,337.0,901.0,6550.0
DBWLZWNK,2022,3,3.0,1,5602,32202.0,0.0,624801.0
NZKBIBNU,2022,3,3.0,1,5609,21810.0,0.0,179125.0
OKMBFVKS,2022,3,3.0,1,5705,330813.0,203021.0,842216.0
HCDTGMST,2022,3,3.0,1,6006,0.0,0.0,0.0
VUAFAIYJ,2022,3,3.0,1,6101,148.0,314.0,24722.0
CCLHWFWF,2022,3,3.0,1,6211,475222.0,1374529.0,15774247.0
OGAFEHLU,2022,3,3.0,1,7202,100000.0,0.0,2628952.0
SDWAYPIK,2022,3,3.0,1,7207,7465640.0,0.0,5447531.0
UIFPPCLR,2022,3,3.0,1,8102,3837.0,0.0,139643.0
KEUWZRKO,2022,3,3.0,1,8102,1501.0,0.0,74996.0
FQCLOEXA,2022,3,3.0,1,8102,11480.0,0.0,1152428.0
APQGTRMF,2022,3,3.0,1,8105,42830.0,0.0,196254.0
ZCELVYQU,2022,3,3.0,1,8461,8.0,1.0,64.0
KAGJCHMR,2022,3,3.0,1,8467,0.0,7.0,1823.0
KJNSOAHR,2022,3,3.0,1,8479,8604.0,0.0,8933653.0
QKXNTIIB,2022,3,3.0,1,8501,46555.0,15.0,718114.0
UQYUIVVR,2022,3,3.0,1,8501,24131.0,5.0,274123.0
GKQIJYDH,2022,3,3.0,1,8501,349843.0,30.0,6570525.0
VBYCLTYZ,2022,3,3.0,1,8505,6500.0,0.0,496336.0
GYHKIVQT,2022,3,3.0,1,8505,212650.0,0.0,14702565.0
ROACSLMG,2022,3,3.0,1,8505,206252.0,0.0,697531.0
VMAQSTJE,2022,3,3.0,1,8527,396.0,23.0,12823.0
XIFHSOWQ,2022,3,3.0,1,8708,702.0,0.0,34241.0
FITUEHWN,2022,3,3.0,1,8714,2720.0,1525.0,15509.0
UGEQLMXM,2022,3,3.0,1,8714,1404.0,0.0,101321.0
BUZIIBYG,2022,3,3.0,1,9403,2140047.0,0.0,7206484.0
DEWLVASR,2022,4,1.0,1,3038,1191.0,0.0,1584.0
JBVHSUWY,2022,4,1.0,1,1210,7246.0,0.0,166944.0
ELQGMQWE,2022,4,1.0,1,2002,97760.0,0.0,106030.0
AHMDUILJ,2022,4,1.0,1,2102,18470.0,0.0,44036.0
XIPPENFQ,2022,4,1.0,1,2501,3608.0,0.0,55780.0
FTSVTTSR,2022,4,1.0,1,2529,162000.0,0.0,83980.0
XMKRPGLB,2022,4,1.0,1,2529,324761.0,0.0,113273.0
RCBZUSIM,2022,4,1.0,1,2805,2000.0,0.0,17213.0
ZKENOUDA,2022,4,1.0,1,2805,0.0,0.0,92.0
WQMVCOEM,2022,4,1.0,1,2805,36.0,0.0,53126.0
DJBLNPNC,2022,4,1.0,1,2805,0.0,0.0,114.0
BSRMSVTC,2022,4,1.0,1,2805,0.0,0.0,58.0
DDEXPPXU,2022,4,1.0,1,2807,20586.0,0.0,21939.0
LLHREMKS,2022,4,1.0,1,2807,1525.0,0.0,23837.0
YSYHGLQK,2022,4,1.0,1,2807,23.0,0.0,1088.0
DNMPSKTB,2022,4,1.0,1,2811,1570550.0,0.0,3079777.0
WPQXWHYO,2022,4,1.0,1,2811,1069317.0,0.0,1913907.0
VWMBASNE,2022,4,1.0,1,2811,2473.0,0.0,57980.0
